2024-10-10 03:40:18,494 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 05:04:31,409 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 05:04:33,412 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 05:04:33,412 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 05:04:33,412 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 05:04:33,412 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
2024-10-10 05:04:33,412 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 05:04:45,587 - ERROR - Error al buscar el contacto 'Gregorio': Message: 
Stacktrace:
	GetHandleVerifier [0x00007FF7E43EB095+29557]
	(No symbol) [0x00007FF7E435FA50]
	(No symbol) [0x00007FF7E421B56A]
	(No symbol) [0x00007FF7E426F695]
	(No symbol) [0x00007FF7E426F8EC]
	(No symbol) [0x00007FF7E42BB777]
	(No symbol) [0x00007FF7E42971CF]
	(No symbol) [0x00007FF7E42B851C]
	(No symbol) [0x00007FF7E4296F33]
	(No symbol) [0x00007FF7E426116F]
	(No symbol) [0x00007FF7E42622D1]
	GetHandleVerifier [0x00007FF7E471C96D+3378253]
	GetHandleVerifier [0x00007FF7E4768497+3688311]
	GetHandleVerifier [0x00007FF7E475D1CB+3642539]
	GetHandleVerifier [0x00007FF7E44AA6B6+813462]
	(No symbol) [0x00007FF7E436AB5F]
	(No symbol) [0x00007FF7E4366B74]
	(No symbol) [0x00007FF7E4366D10]
	(No symbol) [0x00007FF7E4355C1F]
	BaseThreadInitThunk [0x00007FFF7F14257D+29]
	RtlUserThreadStart [0x00007FFF807EAF08+40]

2024-10-10 05:14:31,182 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 05:14:33,183 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 05:14:33,183 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 05:14:33,183 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 05:14:33,183 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
2024-10-10 05:14:33,183 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 05:14:45,393 - ERROR - Error al buscar el contacto 'Gregorio': Message: 
Stacktrace:
	GetHandleVerifier [0x00007FF7C7CCB095+29557]
	(No symbol) [0x00007FF7C7C3FA50]
	(No symbol) [0x00007FF7C7AFB56A]
	(No symbol) [0x00007FF7C7B4F695]
	(No symbol) [0x00007FF7C7B4F8EC]
	(No symbol) [0x00007FF7C7B9B777]
	(No symbol) [0x00007FF7C7B771CF]
	(No symbol) [0x00007FF7C7B9851C]
	(No symbol) [0x00007FF7C7B76F33]
	(No symbol) [0x00007FF7C7B4116F]
	(No symbol) [0x00007FF7C7B422D1]
	GetHandleVerifier [0x00007FF7C7FFC96D+3378253]
	GetHandleVerifier [0x00007FF7C8048497+3688311]
	GetHandleVerifier [0x00007FF7C803D1CB+3642539]
	GetHandleVerifier [0x00007FF7C7D8A6B6+813462]
	(No symbol) [0x00007FF7C7C4AB5F]
	(No symbol) [0x00007FF7C7C46B74]
	(No symbol) [0x00007FF7C7C46D10]
	(No symbol) [0x00007FF7C7C35C1F]
	BaseThreadInitThunk [0x00007FFF7F14257D+29]
	RtlUserThreadStart [0x00007FFF807EAF08+40]

2024-10-10 05:17:05,168 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 05:17:07,169 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 05:17:07,169 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 05:17:07,169 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 05:17:07,169 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
2024-10-10 05:17:07,169 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 05:17:19,381 - ERROR - Error al buscar el contacto 'Gregorio': Message: 
Stacktrace:
	GetHandleVerifier [0x00007FF71A02B095+29557]
	(No symbol) [0x00007FF719F9FA50]
	(No symbol) [0x00007FF719E5B56A]
	(No symbol) [0x00007FF719EAF695]
	(No symbol) [0x00007FF719EAF8EC]
	(No symbol) [0x00007FF719EFB777]
	(No symbol) [0x00007FF719ED71CF]
	(No symbol) [0x00007FF719EF851C]
	(No symbol) [0x00007FF719ED6F33]
	(No symbol) [0x00007FF719EA116F]
	(No symbol) [0x00007FF719EA22D1]
	GetHandleVerifier [0x00007FF71A35C96D+3378253]
	GetHandleVerifier [0x00007FF71A3A8497+3688311]
	GetHandleVerifier [0x00007FF71A39D1CB+3642539]
	GetHandleVerifier [0x00007FF71A0EA6B6+813462]
	(No symbol) [0x00007FF719FAAB5F]
	(No symbol) [0x00007FF719FA6B74]
	(No symbol) [0x00007FF719FA6D10]
	(No symbol) [0x00007FF719F95C1F]
	BaseThreadInitThunk [0x00007FFF7F14257D+29]
	RtlUserThreadStart [0x00007FFF807EAF08+40]

2024-10-10 05:26:17,085 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 05:26:19,087 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 05:26:19,087 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 05:26:19,087 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 05:26:19,087 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
2024-10-10 05:26:19,087 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 05:26:21,139 - ERROR - Error al buscar el contacto 'Gregorio': Message: invalid element state
  (Session info: chrome=129.0.6668.90)
Stacktrace:
	GetHandleVerifier [0x00007FF74912B095+29557]
	(No symbol) [0x00007FF74909FA50]
	(No symbol) [0x00007FF748F5B399]
	(No symbol) [0x00007FF748FA5105]
	(No symbol) [0x00007FF748FD718A]
	(No symbol) [0x00007FF748FA2E86]
	(No symbol) [0x00007FF748FD73A0]
	(No symbol) [0x00007FF748FF851C]
	(No symbol) [0x00007FF748FD6F33]
	(No symbol) [0x00007FF748FA116F]
	(No symbol) [0x00007FF748FA22D1]
	GetHandleVerifier [0x00007FF74945C96D+3378253]
	GetHandleVerifier [0x00007FF7494A8497+3688311]
	GetHandleVerifier [0x00007FF74949D1CB+3642539]
	GetHandleVerifier [0x00007FF7491EA6B6+813462]
	(No symbol) [0x00007FF7490AAB5F]
	(No symbol) [0x00007FF7490A6B74]
	(No symbol) [0x00007FF7490A6D10]
	(No symbol) [0x00007FF749095C1F]
	BaseThreadInitThunk [0x00007FFF7F14257D+29]
	RtlUserThreadStart [0x00007FFF807EAF08+40]

2024-10-10 05:27:33,990 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 05:27:35,992 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 05:27:35,992 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 05:27:35,992 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 05:27:35,992 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
2024-10-10 05:27:35,992 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 05:27:48,225 - ERROR - Error al buscar el contacto 'Gregorio': Message: 
Stacktrace:
	GetHandleVerifier [0x00007FF74912B095+29557]
	(No symbol) [0x00007FF74909FA50]
	(No symbol) [0x00007FF748F5B56A]
	(No symbol) [0x00007FF748FAF695]
	(No symbol) [0x00007FF748FAF8EC]
	(No symbol) [0x00007FF748FFB777]
	(No symbol) [0x00007FF748FD71CF]
	(No symbol) [0x00007FF748FF851C]
	(No symbol) [0x00007FF748FD6F33]
	(No symbol) [0x00007FF748FA116F]
	(No symbol) [0x00007FF748FA22D1]
	GetHandleVerifier [0x00007FF74945C96D+3378253]
	GetHandleVerifier [0x00007FF7494A8497+3688311]
	GetHandleVerifier [0x00007FF74949D1CB+3642539]
	GetHandleVerifier [0x00007FF7491EA6B6+813462]
	(No symbol) [0x00007FF7490AAB5F]
	(No symbol) [0x00007FF7490A6B74]
	(No symbol) [0x00007FF7490A6D10]
	(No symbol) [0x00007FF749095C1F]
	BaseThreadInitThunk [0x00007FFF7F14257D+29]
	RtlUserThreadStart [0x00007FFF807EAF08+40]

2024-10-10 05:29:04,183 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 05:29:06,185 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 05:29:06,185 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 05:29:06,185 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 05:29:06,185 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
2024-10-10 05:29:06,186 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 05:31:16,495 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 05:31:18,497 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 05:31:18,497 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 05:31:18,497 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 05:31:18,497 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
2024-10-10 05:31:18,498 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 05:36:51,221 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 05:36:53,222 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 05:36:53,222 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 05:36:53,222 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 05:36:53,223 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
2024-10-10 05:36:53,223 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 05:40:06,032 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 05:40:08,034 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 05:40:08,034 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 05:40:08,034 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 05:40:08,034 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
2024-10-10 05:40:08,034 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 05:40:12,601 - ERROR - Error al buscar el contacto 'Gregorio': Message: no such element: Unable to locate element: {"method":"xpath","selector":"//div[@data-test-id="copyable-area"]"}
  (Session info: chrome=129.0.6668.90); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7E5E5B095+29557]
	(No symbol) [0x00007FF7E5DCFA50]
	(No symbol) [0x00007FF7E5C8B56A]
	(No symbol) [0x00007FF7E5CDF695]
	(No symbol) [0x00007FF7E5CDF8EC]
	(No symbol) [0x00007FF7E5D2B777]
	(No symbol) [0x00007FF7E5D071CF]
	(No symbol) [0x00007FF7E5D2851C]
	(No symbol) [0x00007FF7E5D06F33]
	(No symbol) [0x00007FF7E5CD116F]
	(No symbol) [0x00007FF7E5CD22D1]
	GetHandleVerifier [0x00007FF7E618C96D+3378253]
	GetHandleVerifier [0x00007FF7E61D8497+3688311]
	GetHandleVerifier [0x00007FF7E61CD1CB+3642539]
	GetHandleVerifier [0x00007FF7E5F1A6B6+813462]
	(No symbol) [0x00007FF7E5DDAB5F]
	(No symbol) [0x00007FF7E5DD6B74]
	(No symbol) [0x00007FF7E5DD6D10]
	(No symbol) [0x00007FF7E5DC5C1F]
	BaseThreadInitThunk [0x00007FFF7F14257D+29]
	RtlUserThreadStart [0x00007FFF807EAF08+40]

2024-10-10 05:43:38,428 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 05:43:40,431 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 05:43:40,431 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 05:43:40,431 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 05:43:40,431 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
2024-10-10 05:43:40,432 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 05:43:44,958 - ERROR - Error al buscar el contacto 'Gregorio': Message: no such element: Unable to locate element: {"method":"xpath","selector":"//div[@data-test-id="copyable-area"]"}
  (Session info: chrome=129.0.6668.90); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF63FEAB095+29557]
	(No symbol) [0x00007FF63FE1FA50]
	(No symbol) [0x00007FF63FCDB56A]
	(No symbol) [0x00007FF63FD2F695]
	(No symbol) [0x00007FF63FD2F8EC]
	(No symbol) [0x00007FF63FD7B777]
	(No symbol) [0x00007FF63FD571CF]
	(No symbol) [0x00007FF63FD7851C]
	(No symbol) [0x00007FF63FD56F33]
	(No symbol) [0x00007FF63FD2116F]
	(No symbol) [0x00007FF63FD222D1]
	GetHandleVerifier [0x00007FF6401DC96D+3378253]
	GetHandleVerifier [0x00007FF640228497+3688311]
	GetHandleVerifier [0x00007FF64021D1CB+3642539]
	GetHandleVerifier [0x00007FF63FF6A6B6+813462]
	(No symbol) [0x00007FF63FE2AB5F]
	(No symbol) [0x00007FF63FE26B74]
